date,year,month,day,label,vintage,style,country,price,quantity,rate
2021-04-11,2021,4,11,Wine Z,2007,Orange,Germany,285.33,10,75
2021-07-02,2021,7,2,Wine E,1993,Red,Portugal,97.28,9,89
2021-11-16,2021,11,16,Wine I,2009,Red,Spain,346.6,1,96
2021-03-11,2021,3,11,Wine N,1999,White,Uruguay,377.2,1,82
2021-03-29,2021,3,29,Wine T,1984,Rose,Chile,112.03,4,81
2021-04-10,2021,4,10,Wine T,1993,Rose,France,369.85,6,79
2021-02-11,2021,2,11,Wine S,1987,Rose,Argentina,452.68,2,77
2021-05-14,2021,5,14,Wine F,2015,Red,Argentina,63.67,3,95
2021-02-19,2021,2,19,Wine M,2006,White,Chile,240.32,4,90
2021-08-19,2021,8,19,Wine E,2010,Red,Portugal,359.86,11,75
2021-05-20,2021,5,20,Wine L,1988,White,Brazil,259.71,12,94
2021-11-08,2021,11,8,Wine W,2001,Sweet,USA,70.39,2,93
2021-09-16,2021,9,16,Wine Q,2002,Sparkling,Argentina,488.06,5,85
2021-10-25,2021,10,25,Wine N,2019,White,Germany,182.74,9,98
2021-01-11,2021,1,11,Wine P,1987,Sparkling,Chile,450.1,14,94
2021-10-13,2021,10,13,Wine P,1997,Sparkling,Spain,80.74,13,92
2021-06-19,2021,6,19,Wine E,2013,Red,Germany,93.96,2,84
2021-07-30,2021,7,30,Wine Z,2016,Orange,Brazil,170.25,15,89
2021-08-03,2021,8,3,Wine Q,1991,Sparkling,France,75.05,5,88
2021-12-07,2021,12,7,Wine G,2007,Red,Chile,423.61,15,98
2021-02-24,2021,2,24,Wine U,2021,Rose,Brazil,265.81,4,77
2021-02-01,2021,2,1,Wine A,1999,Red,Brazil,68.84,5,83
2021-03-10,2021,3,10,Wine Q,1994,Sparkling,Portugal,116.45,13,88
2021-07-20,2021,7,20,Wine X,1983,Sweet,Uruguay,152.71,7,96
2021-12-11,2021,12,11,Wine N,1991,White,Germany,74.76,15,87
2021-07-16,2021,7,16,Wine Y,1994,Orange,Germany,114.42,6,85
2021-01-06,2021,1,6,Wine T,2004,Rose,USA,65.36,2,77
2021-09-17,2021,9,17,Wine B,1987,Red,Uruguay,77.71,8,99
2021-02-20,2021,2,20,Wine T,2004,Rose,Chile,111.95,5,90
2021-02-28,2021,2,28,Wine W,1994,Sweet,Italy,310.19,9,99
2021-01-22,2021,1,22,Wine Y,2008,Orange,Uruguay,75.72,13,99
2021-07-11,2021,7,11,Wine F,2010,Red,Germany,82.16,13,81
2021-06-13,2021,6,13,Wine X,2000,Sweet,Spain,141.54,9,97
2021-03-03,2021,3,3,Wine B,2014,Red,Brazil,264.59,8,99
2021-04-22,2021,4,22,Wine P,1992,Sparkling,Argentina,139.83,2,93
2021-05-04,2021,5,4,Wine V,2017,Sweet,Chile,75.8,6,79
2021-06-26,2021,6,26,Wine Z,1991,Orange,Brazil,615.88,8,91
2021-01-30,2021,1,30,Wine Z,2000,Orange,Argentina,152.12,15,83
2021-11-12,2021,11,12,Wine Z,1992,Orange,Argentina,234.2,4,84
2021-10-30,2021,10,30,Wine Z,1990,Orange,Germany,105.23,8,75
2021-10-27,2021,10,27,Wine X,1989,Sweet,Brazil,121.46,2,77
2021-11-23,2021,11,23,Wine Z,2006,Orange,Brazil,252.14,11,92
2021-06-22,2021,6,22,Wine T,1997,Rose,Argentina,190.52,9,82
2021-07-23,2021,7,23,Wine R,1983,Sparkling,Spain,203.69,1,78
2021-05-08,2021,5,8,Wine X,1984,Sweet,Brazil,362.71,11,89
2021-10-06,2021,10,6,Wine R,2013,Sparkling,Brazil,90.61,7,99
2021-06-18,2021,6,18,Wine S,2009,Rose,Uruguay,254.14,8,75
2021-01-31,2021,1,31,Wine L,1997,White,Uruguay,119.47,9,89
2021-11-15,2021,11,15,Wine P,2019,Sparkling,France,227.05,12,83
2021-09-28,2021,9,28,Wine O,2019,White,Germany,214.92,2,92
2021-01-08,2021,1,8,Wine C,1990,Red,Argentina,457.71,10,98
2021-06-15,2021,6,15,Wine G,1993,Red,USA,281.93,1,80
2021-10-25,2021,10,25,Wine Z,2015,Orange,Uruguay,500.41,6,98
2021-12-19,2021,12,19,Wine Z,2008,Orange,USA,129.95,6,82
2021-06-22,2021,6,22,Wine C,1996,Red,Brazil,268.68,9,95
2021-06-08,2021,6,8,Wine W,1983,Sweet,Italy,81.01,5,97
2021-12-18,2021,12,18,Wine U,1990,Rose,Germany,301.61,1,94
2021-04-09,2021,4,9,Wine W,1982,Sweet,Italy,314.69,14,92
2021-02-14,2021,2,14,Wine U,2001,Rose,Uruguay,123.66,12,79
2021-05-10,2021,5,10,Wine S,2015,Rose,Spain,382.33,10,97
2021-04-05,2021,4,5,Wine Z,2013,Orange,Uruguay,107.49,2,91
2021-07-05,2021,7,5,Wine R,2017,Sparkling,Chile,151.74,6,75
2021-03-01,2021,3,1,Wine Y,2007,Orange,USA,507.86,7,91
2021-10-19,2021,10,19,Wine B,2021,Red,Spain,58.65,5,95
2021-10-05,2021,10,5,Wine Y,1985,Orange,Italy,323.56,5,92
2021-09-08,2021,9,8,Wine N,2015,White,Brazil,171.7,2,83
2021-11-17,2021,11,17,Wine H,2014,Red,Chile,98.36,2,98
2021-05-05,2021,5,5,Wine P,2005,Sparkling,Italy,257.35,7,85
2021-02-16,2021,2,16,Wine N,1991,White,Spain,325.16,8,89
2021-09-14,2021,9,14,Wine U,2013,Rose,Portugal,75.17,13,94
2021-07-12,2021,7,12,Wine Y,2006,Orange,France,71.44,6,82
2021-04-19,2021,4,19,Wine W,2004,Sweet,Brazil,170.15,13,98
2021-05-07,2021,5,7,Wine Z,2013,Orange,Chile,72.85,14,98
2021-08-02,2021,8,2,Wine S,2003,Rose,Germany,91.03,4,87
2021-08-13,2021,8,13,Wine H,1986,Red,Uruguay,82.49,3,94
2021-11-16,2021,11,16,Wine K,1982,White,Italy,432.68,4,91
2021-01-10,2021,1,10,Wine V,2003,Sweet,Argentina,118.85,2,76
2021-11-25,2021,11,25,Wine Z,2001,Orange,Uruguay,88.74,7,77
2021-04-16,2021,4,16,Wine V,2003,Sweet,Uruguay,273.05,10,91
2021-04-04,2021,4,4,Wine W,2001,Sweet,Germany,311.29,2,81
2021-06-07,2021,6,7,Wine L,2003,White,Italy,346.45,3,87
2021-12-22,2021,12,22,Wine H,2013,Red,USA,245.07,11,79
2021-07-24,2021,7,24,Wine A,1997,Red,USA,419.73,10,81
2021-11-21,2021,11,21,Wine P,2013,Sparkling,Chile,135.03,11,96
2021-12-18,2021,12,18,Wine Y,1984,Orange,Chile,501.94,11,80
2021-11-16,2021,11,16,Wine W,2020,Sweet,USA,263.87,13,82
2021-07-17,2021,7,17,Wine L,1996,White,Chile,110.83,7,78
2021-09-26,2021,9,26,Wine P,2019,Sparkling,Spain,301.41,9,100
2021-10-25,2021,10,25,Wine Q,1985,Sparkling,France,69.74,1,83
2021-08-21,2021,8,21,Wine U,1995,Rose,Germany,292.88,5,85
2021-11-03,2021,11,3,Wine T,1989,Rose,USA,94.59,3,88
2021-06-19,2021,6,19,Wine D,2016,Red,Spain,72.73,5,95
2021-10-12,2021,10,12,Wine R,1997,Sparkling,Italy,217.04,4,89
2021-07-08,2021,7,8,Wine D,2002,Red,Germany,105.47,4,78
2021-04-26,2021,4,26,Wine G,1999,Red,Brazil,194.66,7,81
2021-12-31,2021,12,31,Wine E,2006,Red,Uruguay,201.1,3,86
2021-08-06,2021,8,6,Wine V,2011,Sweet,Portugal,179.93,5,75
2021-07-21,2021,7,21,Wine S,2004,Rose,Chile,136.58,7,82
2021-01-29,2021,1,29,Wine P,1983,Sparkling,Uruguay,62.44,14,96
2021-01-10,2021,1,10,Wine P,2017,Sparkling,Spain,150.58,3,84
2021-09-15,2021,9,15,Wine P,1998,Sparkling,Italy,126.04,2,86
2021-10-18,2021,10,18,Wine R,1999,Sparkling,Italy,164.62,6,86
2021-09-24,2021,9,24,Wine X,2017,Sweet,Chile,352.61,9,76
2021-02-04,2021,2,4,Wine B,2007,Red,Portugal,63.97,4,89
2021-04-28,2021,4,28,Wine Y,2007,Orange,Germany,108.57,6,91
2021-03-14,2021,3,14,Wine Y,1998,Orange,USA,337.31,12,94
2021-12-29,2021,12,29,Wine P,2003,Sparkling,Brazil,130.46,5,92
2021-07-15,2021,7,15,Wine T,1988,Rose,Uruguay,124.88,9,96
2021-04-23,2021,4,23,Wine V,1983,Sweet,Italy,513.7,2,91
2021-09-22,2021,9,22,Wine E,2018,Red,Italy,129.66,13,79
2021-04-25,2021,4,25,Wine W,2016,Sweet,Portugal,71.83,11,87
2021-11-10,2021,11,10,Wine T,2013,Rose,USA,73.83,12,97
2021-12-03,2021,12,3,Wine Z,1989,Orange,Argentina,365.16,6,85
2021-07-05,2021,7,5,Wine L,1983,White,Portugal,157.17,15,76
2021-03-13,2021,3,13,Wine T,2014,Rose,Italy,125.22,7,96
2021-04-27,2021,4,27,Wine A,2009,Red,Chile,178.69,8,99
2021-04-18,2021,4,18,Wine V,1987,Sweet,Italy,97.17,4,93
2021-08-12,2021,8,12,Wine R,2013,Sparkling,Spain,132.8,5,100
2021-02-04,2021,2,4,Wine F,1996,Red,France,71.48,8,78
2021-04-08,2021,4,8,Wine M,2010,White,Portugal,52.5,5,90
2021-11-17,2021,11,17,Wine I,2000,Red,Germany,61.01,2,79
2021-07-16,2021,7,16,Wine O,1998,White,USA,328.8,1,94
2021-09-13,2021,9,13,Wine R,2002,Sparkling,Argentina,51.55,11,95
2021-02-02,2021,2,2,Wine H,1996,Red,Germany,156.81,14,85
2021-01-08,2021,1,8,Wine U,2003,Rose,Uruguay,289.92,14,79
2021-07-01,2021,7,1,Wine N,2009,White,Italy,91.86,12,76
2021-11-06,2021,11,6,Wine V,2005,Sweet,Argentina,61.91,9,97
2021-10-20,2021,10,20,Wine P,2002,Sparkling,Chile,136.0,5,89
2021-06-05,2021,6,5,Wine R,1995,Sparkling,Chile,494.46,11,88
2021-11-22,2021,11,22,Wine Z,1983,Orange,France,263.97,1,96
2021-05-10,2021,5,10,Wine T,1990,Rose,Spain,300.42,6,87
2021-12-27,2021,12,27,Wine T,2001,Rose,Germany,95.1,14,75
2021-04-11,2021,4,11,Wine Z,1984,Orange,Brazil,293.22,4,78
2021-07-30,2021,7,30,Wine Q,2003,Sparkling,Spain,109.97,12,85
2021-08-05,2021,8,5,Wine G,2017,Red,Chile,58.02,4,80
2021-09-08,2021,9,8,Wine R,1994,Sparkling,Uruguay,154.57,12,82
2021-02-01,2021,2,1,Wine S,2002,Rose,Argentina,347.08,2,100
2021-12-18,2021,12,18,Wine D,1984,Red,Germany,267.82,7,91
2021-02-13,2021,2,13,Wine R,1998,Sparkling,USA,199.72,13,97
2021-05-20,2021,5,20,Wine V,2018,Sweet,Brazil,231.28,10,95
2021-11-03,2021,11,3,Wine Z,2002,Orange,USA,172.2,9,97
2021-07-18,2021,7,18,Wine X,2006,Sweet,Argentina,58.73,6,84
2021-03-28,2021,3,28,Wine P,1986,Sparkling,Portugal,103.04,4,94
2021-04-22,2021,4,22,Wine R,2012,Sparkling,Italy,212.24,12,98
2021-01-01,2021,1,1,Wine V,2015,Sweet,USA,101.9,4,77
2021-03-23,2021,3,23,Wine G,2020,Red,Chile,450.0,9,89
2021-10-18,2021,10,18,Wine V,2021,Sweet,USA,274.98,14,84
2021-01-28,2021,1,28,Wine C,2020,Red,USA,412.49,9,96
2021-08-30,2021,8,30,Wine Z,2005,Orange,Spain,382.36,11,78
2021-09-16,2021,9,16,Wine R,2011,Sparkling,Spain,242.49,1,88
2021-03-03,2021,3,3,Wine C,2003,Red,Chile,295.55,4,94
2021-10-23,2021,10,23,Wine T,2018,Rose,Brazil,459.09,1,98
2021-07-23,2021,7,23,Wine Y,1996,Orange,Italy,126.56,1,87
2021-07-13,2021,7,13,Wine W,2014,Sweet,Italy,121.45,6,99
2021-04-25,2021,4,25,Wine U,2001,Rose,Portugal,299.68,4,96
2021-08-16,2021,8,16,Wine Q,2013,Sparkling,Brazil,131.04,5,76
2021-05-14,2021,5,14,Wine W,1995,Sweet,Brazil,71.19,14,93
2021-03-27,2021,3,27,Wine Y,1987,Orange,Germany,267.66,8,88
2021-08-16,2021,8,16,Wine S,1993,Rose,Germany,95.13,2,76
2021-10-22,2021,10,22,Wine Y,2003,Orange,Argentina,299.44,10,94
2021-01-12,2021,1,12,Wine U,1983,Rose,Uruguay,235.89,7,99
2021-03-01,2021,3,1,Wine S,1984,Rose,USA,240.76,10,97
2021-12-15,2021,12,15,Wine Y,2000,Orange,Spain,185.25,12,94
2021-01-01,2021,1,1,Wine D,1992,Red,Uruguay,130.16,1,83
2021-03-28,2021,3,28,Wine T,2007,Rose,Argentina,86.19,7,83
2021-10-15,2021,10,15,Wine Q,2015,Sparkling,USA,268.32,3,78
2021-11-03,2021,11,3,Wine K,1982,White,France,155.04,4,83
2021-06-18,2021,6,18,Wine V,1983,Sweet,Germany,223.54,2,93
2021-02-10,2021,2,10,Wine M,2005,White,Brazil,189.38,12,85
2021-01-23,2021,1,23,Wine Z,1985,Orange,Uruguay,64.69,10,95
2021-02-14,2021,2,14,Wine S,1999,Rose,USA,58.53,5,97
2021-12-23,2021,12,23,Wine M,1992,White,USA,245.98,14,93
2021-03-13,2021,3,13,Wine T,2021,Rose,USA,303.46,4,78
2021-11-17,2021,11,17,Wine C,2001,Red,Uruguay,419.67,1,77
2021-02-21,2021,2,21,Wine E,1994,Red,Argentina,409.53,13,86
2021-10-15,2021,10,15,Wine O,2004,White,Italy,268.98,8,75
2021-01-29,2021,1,29,Wine I,2013,Red,Spain,395.21,14,78
2021-08-27,2021,8,27,Wine Y,2016,Orange,Brazil,121.83,9,91
2021-08-23,2021,8,23,Wine Q,2002,Sparkling,Argentina,175.19,1,90
2021-05-31,2021,5,31,Wine Y,1986,Orange,Portugal,248.98,8,91
2021-02-17,2021,2,17,Wine M,1982,White,Chile,258.95,4,84
2021-01-29,2021,1,29,Wine U,2005,Rose,Argentina,174.63,2,84
2021-07-07,2021,7,7,Wine B,2008,Red,Uruguay,607.76,15,93
2021-09-07,2021,9,7,Wine T,2010,Rose,Argentina,154.12,10,90
2021-01-17,2021,1,17,Wine U,2005,Rose,USA,219.5,4,76
2021-01-08,2021,1,8,Wine Q,1995,Sparkling,Portugal,156.88,10,97
2021-02-18,2021,2,18,Wine Q,1997,Sparkling,USA,84.31,10,90
2021-08-14,2021,8,14,Wine Z,2020,Orange,Portugal,188.32,13,84
2021-08-01,2021,8,1,Wine P,1988,Sparkling,Portugal,158.32,6,79
2021-12-17,2021,12,17,Wine Y,1999,Orange,Brazil,219.89,11,88
2021-10-03,2021,10,3,Wine T,2017,Rose,Italy,115.02,11,95
2021-11-24,2021,11,24,Wine M,2001,White,Uruguay,117.53,8,82
2021-02-19,2021,2,19,Wine W,1987,Sweet,Brazil,262.72,5,95
2021-07-01,2021,7,1,Wine Q,2010,Sparkling,Italy,78.8,10,94
2021-11-09,2021,11,9,Wine O,2007,White,Uruguay,61.63,10,97
2021-01-25,2021,1,25,Wine P,1987,Sparkling,Brazil,326.21,3,76
2021-10-11,2021,10,11,Wine Y,1987,Orange,France,118.91,14,85
2021-10-23,2021,10,23,Wine P,1985,Sparkling,Italy,148.07,11,87
2021-06-03,2021,6,3,Wine X,2014,Sweet,Portugal,177.62,8,86
2021-11-12,2021,11,12,Wine B,2018,Red,Italy,273.67,11,93
2021-07-26,2021,7,26,Wine P,1988,Sparkling,Argentina,259.14,14,85
2021-06-17,2021,6,17,Wine K,2003,White,USA,63.77,4,80
2021-10-15,2021,10,15,Wine U,1996,Rose,Italy,211.57,12,82
2021-11-20,2021,11,20,Wine X,2007,Sweet,France,147.35,14,76
2021-04-07,2021,4,7,Wine G,1994,Red,Spain,85.81,7,89
2021-01-03,2021,1,3,Wine D,1999,Red,Germany,540.3,12,99
2021-12-07,2021,12,7,Wine X,1983,Sweet,Portugal,105.58,7,78
2021-10-29,2021,10,29,Wine H,1994,Red,Spain,314.47,13,94
2021-04-29,2021,4,29,Wine S,1986,Rose,Spain,492.3,7,81
2021-03-18,2021,3,18,Wine U,2000,Rose,Argentina,203.67,12,79
2021-07-27,2021,7,27,Wine P,1984,Sparkling,Brazil,326.6,6,95
2021-07-12,2021,7,12,Wine I,2013,Red,Portugal,224.6,4,89
2021-09-25,2021,9,25,Wine T,2018,Rose,Portugal,446.31,5,98
2021-08-16,2021,8,16,Wine Z,2017,Orange,USA,481.95,3,97
2021-05-16,2021,5,16,Wine E,2002,Red,USA,125.7,4,83
2021-01-08,2021,1,8,Wine V,1986,Sweet,Portugal,387.7,6,81
2021-12-25,2021,12,25,Wine G,1995,Red,Germany,116.18,5,98
2021-02-07,2021,2,7,Wine O,2018,White,Chile,320.68,13,86
2021-04-23,2021,4,23,Wine Y,2007,Orange,Germany,468.28,13,89
2021-03-04,2021,3,4,Wine H,2018,Red,Italy,437.99,7,78
2021-04-19,2021,4,19,Wine V,2014,Sweet,Portugal,341.47,7,97
2021-01-25,2021,1,25,Wine Z,1986,Orange,Chile,220.83,9,96
2021-11-28,2021,11,28,Wine T,1999,Rose,Argentina,203.17,15,80
2021-03-09,2021,3,9,Wine T,1997,Rose,Chile,175.26,1,99
2021-01-26,2021,1,26,Wine R,1984,Sparkling,USA,211.16,4,97
2021-02-07,2021,2,7,Wine O,1995,White,Spain,61.73,8,96
2021-02-04,2021,2,4,Wine Z,1990,Orange,USA,354.45,13,98
2021-06-05,2021,6,5,Wine K,1996,White,France,117.03,13,92
2021-03-26,2021,3,26,Wine Z,1982,Orange,Italy,187.99,4,85
2021-11-17,2021,11,17,Wine T,1985,Rose,Chile,368.63,7,94
2021-10-24,2021,10,24,Wine W,1987,Sweet,Uruguay,240.48,11,92
2021-07-27,2021,7,27,Wine W,2006,Sweet,Spain,453.59,2,79
2021-01-22,2021,1,22,Wine T,2001,Rose,Argentina,62.12,12,95
2021-07-12,2021,7,12,Wine Y,2012,Orange,Chile,612.82,14,82
2021-12-29,2021,12,29,Wine P,1983,Sparkling,Portugal,508.67,1,84
2021-12-17,2021,12,17,Wine H,1998,Red,Portugal,193.49,10,82
2021-10-17,2021,10,17,Wine R,2012,Sparkling,USA,72.3,11,97
2021-11-09,2021,11,9,Wine N,1993,White,France,149.65,2,90
2021-09-14,2021,9,14,Wine A,1991,Red,France,216.04,7,99
2021-08-10,2021,8,10,Wine N,1988,White,France,212.11,14,77
2021-04-03,2021,4,3,Wine R,2018,Sparkling,Portugal,261.99,8,86
2021-01-04,2021,1,4,Wine Z,2016,Orange,Germany,164.51,3,86
2021-04-09,2021,4,9,Wine O,1994,White,USA,95.02,14,81
2021-02-17,2021,2,17,Wine V,2012,Sweet,Brazil,52.38,2,86
2021-01-16,2021,1,16,Wine Q,1986,Sparkling,Chile,71.56,6,92
2021-11-19,2021,11,19,Wine U,1984,Rose,Italy,304.37,14,88
2021-10-07,2021,10,7,Wine B,2017,Red,Brazil,388.88,2,88
2021-02-15,2021,2,15,Wine K,1995,White,USA,77.79,1,92
2021-12-24,2021,12,24,Wine E,1988,Red,France,100.69,12,85
2021-12-05,2021,12,5,Wine X,2012,Sweet,Argentina,80.17,11,94
2021-01-29,2021,1,29,Wine X,2020,Sweet,Uruguay,317.87,13,89
2021-05-08,2021,5,8,Wine Y,1995,Orange,USA,287.02,11,97
2021-07-29,2021,7,29,Wine P,1995,Sparkling,Spain,94.98,4,88
2021-06-21,2021,6,21,Wine S,1982,Rose,Argentina,213.96,10,83
2021-07-09,2021,7,9,Wine X,1986,Sweet,Brazil,78.69,14,78
2021-08-24,2021,8,24,Wine B,2021,Red,Germany,452.45,10,87
2021-04-09,2021,4,9,Wine X,1984,Sweet,Chile,374.0,5,98
2021-08-05,2021,8,5,Wine F,2019,Red,USA,163.71,2,85
2021-11-21,2021,11,21,Wine P,2019,Sparkling,Chile,311.06,14,78
2021-05-14,2021,5,14,Wine O,2015,White,Italy,70.12,13,89
2021-06-27,2021,6,27,Wine U,1995,Rose,France,88.39,14,86
2021-03-04,2021,3,4,Wine P,1999,Sparkling,Germany,230.93,1,100
2021-04-14,2021,4,14,Wine Z,1982,Orange,France,488.89,4,99
2021-01-11,2021,1,11,Wine Q,2005,Sparkling,France,156.19,7,97
2021-12-08,2021,12,8,Wine P,2005,Sparkling,France,101.97,2,83
2021-02-18,2021,2,18,Wine W,1997,Sweet,Chile,389.44,7,84
2021-10-04,2021,10,4,Wine H,1994,Red,Italy,94.35,13,75
2021-12-17,2021,12,17,Wine S,2004,Rose,France,431.66,12,91
2021-04-21,2021,4,21,Wine N,1982,White,USA,58.95,14,100
2021-04-07,2021,4,7,Wine N,2014,White,Brazil,99.64,7,80
2021-06-11,2021,6,11,Wine X,1986,Sweet,Spain,79.74,9,99
2021-03-22,2021,3,22,Wine W,1989,Sweet,Chile,83.8,2,82
2021-03-05,2021,3,5,Wine W,1985,Sweet,Germany,131.93,15,98
2021-06-20,2021,6,20,Wine R,1992,Sparkling,Spain,142.78,12,83
2021-12-24,2021,12,24,Wine W,1984,Sweet,Chile,228.55,14,83
2021-11-08,2021,11,8,Wine Z,2019,Orange,USA,52.02,12,82
2021-06-25,2021,6,25,Wine Z,1993,Orange,Chile,50.79,9,91
2021-07-03,2021,7,3,Wine U,1986,Rose,USA,60.38,11,100
2021-03-16,2021,3,16,Wine X,2013,Sweet,Portugal,162.08,6,89
2021-03-17,2021,3,17,Wine S,2004,Rose,Italy,128.39,4,75
2021-07-14,2021,7,14,Wine X,2012,Sweet,Germany,64.28,10,100
2021-05-18,2021,5,18,Wine D,1994,Red,Spain,187.49,14,75
2021-10-02,2021,10,2,Wine Z,2007,Orange,Spain,187.48,6,80
2021-09-23,2021,9,23,Wine Q,1990,Sparkling,Italy,336.33,11,94
2021-12-01,2021,12,1,Wine M,2017,White,Portugal,221.46,11,99
2021-11-29,2021,11,29,Wine T,1986,Rose,Chile,95.29,4,88
2021-03-26,2021,3,26,Wine L,2004,White,Argentina,235.66,13,86
2021-01-09,2021,1,9,Wine S,1989,Rose,Portugal,148.1,5,79
2021-11-25,2021,11,25,Wine S,2019,Rose,Germany,53.7,7,79
2021-03-12,2021,3,12,Wine P,1985,Sparkling,Italy,105.26,2,76
2021-12-02,2021,12,2,Wine O,2015,White,France,423.5,5,98
2021-08-28,2021,8,28,Wine S,2014,Rose,Argentina,350.17,13,82
2021-08-09,2021,8,9,Wine J,2015,Red,Portugal,272.09,8,87
2021-04-04,2021,4,4,Wine A,2011,Red,USA,604.88,14,83
2021-04-14,2021,4,14,Wine S,1998,Rose,Spain,291.47,14,85
2021-05-13,2021,5,13,Wine W,2015,Sweet,Brazil,103.61,13,97
2021-12-25,2021,12,25,Wine V,2016,Sweet,Brazil,211.55,4,76
2021-06-23,2021,6,23,Wine I,2005,Red,Germany,485.42,15,83
2021-01-27,2021,1,27,Wine N,2021,White,Portugal,93.62,6,97
2021-04-01,2021,4,1,Wine T,1992,Rose,Brazil,128.23,7,81
2021-11-14,2021,11,14,Wine V,1995,Sweet,Portugal,319.31,4,87
2021-06-12,2021,6,12,Wine W,1995,Sweet,Argentina,60.95,12,86
2021-01-31,2021,1,31,Wine Q,1990,Sparkling,Brazil,84.21,10,93
2021-06-10,2021,6,10,Wine Z,2010,Orange,Chile,208.06,3,81
2021-09-02,2021,9,2,Wine S,1993,Rose,Portugal,153.99,2,94
2021-12-30,2021,12,30,Wine V,2000,Sweet,Argentina,55.25,4,87
2021-12-09,2021,12,9,Wine J,1987,Red,Germany,182.07,3,88
2021-01-18,2021,1,18,Wine X,2013,Sweet,Spain,53.26,15,93
2021-06-09,2021,6,9,Wine T,1983,Rose,Germany,236.88,14,89
2021-10-16,2021,10,16,Wine P,1996,Sparkling,Spain,400.35,8,85
2021-02-04,2021,2,4,Wine T,1989,Rose,France,82.29,1,89
2021-07-13,2021,7,13,Wine Y,2004,Orange,Italy,116.18,7,82
2021-04-26,2021,4,26,Wine M,2015,White,USA,82.52,7,77
2021-10-14,2021,10,14,Wine Y,2007,Orange,Germany,372.71,1,76
2021-08-08,2021,8,8,Wine R,1983,Sparkling,USA,425.54,1,92
2021-09-18,2021,9,18,Wine W,1982,Sweet,Germany,222.19,1,81
2021-03-08,2021,3,8,Wine W,2016,Sweet,USA,57.59,15,90
2021-03-27,2021,3,27,Wine V,2006,Sweet,Portugal,125.72,4,85
2021-02-15,2021,2,15,Wine T,1992,Rose,Chile,358.18,14,86
2021-02-18,2021,2,18,Wine G,2011,Red,USA,342.49,9,93
2021-12-15,2021,12,15,Wine X,1996,Sweet,France,131.33,15,82
2021-07-02,2021,7,2,Wine S,1988,Rose,Germany,175.7,3,98
2021-06-02,2021,6,2,Wine P,2001,Sparkling,USA,348.89,3,99
2021-12-03,2021,12,3,Wine V,1988,Sweet,Uruguay,114.43,5,96
2021-11-22,2021,11,22,Wine Q,1992,Sparkling,Chile,131.54,10,79
2021-10-27,2021,10,27,Wine V,1987,Sweet,Portugal,455.53,1,97
2021-11-05,2021,11,5,Wine X,2000,Sweet,USA,225.32,13,75
2021-12-15,2021,12,15,Wine T,2018,Rose,Portugal,353.63,2,81
2021-09-17,2021,9,17,Wine W,2008,Sweet,Argentina,106.71,12,92
2021-09-22,2021,9,22,Wine Z,1998,Orange,Spain,182.13,7,88
2021-12-16,2021,12,16,Wine G,2017,Red,Brazil,152.05,15,93
2021-01-22,2021,1,22,Wine N,2012,White,Spain,258.67,10,96
2021-09-19,2021,9,19,Wine G,1994,Red,Germany,149.93,7,84
2021-05-14,2021,5,14,Wine N,1982,White,Germany,318.02,14,85
2021-05-27,2021,5,27,Wine U,2015,Rose,Brazil,207.29,2,93
2021-08-20,2021,8,20,Wine Z,1990,Orange,Chile,254.39,3,79
2021-04-18,2021,4,18,Wine Q,2001,Sparkling,Uruguay,153.78,12,81
2021-11-28,2021,11,28,Wine R,2012,Sparkling,Chile,156.22,2,82
2021-05-24,2021,5,24,Wine Y,1989,Orange,Portugal,82.09,12,98
2021-07-09,2021,7,9,Wine T,2018,Rose,Argentina,172.0,13,96
2021-01-19,2021,1,19,Wine P,1999,Sparkling,Italy,339.25,14,98
2021-12-31,2021,12,31,Wine P,2014,Sparkling,Argentina,239.73,12,93
2021-06-30,2021,6,30,Wine S,1982,Rose,Argentina,239.0,3,80
2021-02-24,2021,2,24,Wine X,2020,Sweet,Germany,374.99,15,98
2021-12-09,2021,12,9,Wine A,2008,Red,Italy,95.68,14,76
2021-02-10,2021,2,10,Wine Y,2013,Orange,Germany,477.09,14,88
2021-03-22,2021,3,22,Wine L,1994,White,Brazil,244.49,15,92
2021-04-12,2021,4,12,Wine V,2013,Sweet,Brazil,57.03,12,78
2021-07-23,2021,7,23,Wine U,1999,Rose,Uruguay,459.99,3,79
2021-11-02,2021,11,2,Wine K,2000,White,Chile,208.49,5,75
2021-09-19,2021,9,19,Wine L,1997,White,Spain,185.44,13,92
2021-02-13,2021,2,13,Wine X,1994,Sweet,Portugal,53.23,15,89
2021-02-20,2021,2,20,Wine O,2008,White,Spain,113.89,14,75
2021-08-29,2021,8,29,Wine U,1983,Rose,Brazil,329.07,8,81
2021-09-29,2021,9,29,Wine M,1999,White,Brazil,179.71,9,90
2021-03-25,2021,3,25,Wine J,1989,Red,France,87.39,9,91
2021-06-25,2021,6,25,Wine S,1986,Rose,Italy,421.36,7,96
2021-10-01,2021,10,1,Wine W,2003,Sweet,Uruguay,138.64,10,80
2021-01-15,2021,1,15,Wine V,1999,Sweet,Italy,67.32,6,75
2021-03-25,2021,3,25,Wine M,2020,White,Portugal,176.52,2,78
2021-12-09,2021,12,9,Wine Q,2002,Sparkling,France,65.43,15,76
2021-12-29,2021,12,29,Wine X,2015,Sweet,Spain,66.26,1,84
